left,bottom,right,top,gid,CCTV,경사도,공원,관공서,주차장,주택가,POP,sum,rank
129.019,35.153,129.02,35.154,1035,0.0,0.06162464985994398,0.0,0.0,0.0,0.11764705882352941,0.12699767149241428,0.3062693801758877,930
129.053,35.166,129.054,35.167,1351,0.0,0.07563025210084033,0.0,0.0,0.0,0.08823529411764705,0.14148455616138536,0.3053501023798727,931
129.017,35.143,129.018,35.144,342,0.0,0.0056022408963585435,0.0,0.0,0.0,0.029411764705882353,0.2692583968490423,0.3042724024512832,932
129.066,35.163,129.067,35.164,723,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.2984683915942322,0.30407063249059074,933
129.052,35.145,129.053,35.146,1665,0.0,0.27450980392156865,0.0,0.0,0.0,0.029411764705882353,0.0,0.303921568627451,934
129.068,35.173,129.069,35.174,1331,0.0,0.0700280112044818,0.0,0.0,0.0,0.19117647058823528,0.04213007824363999,0.30333456003635706,935
129.054,35.172,129.055,35.173,657,0.0,0.058823529411764705,0.0,0.0,0.0,0.22058823529411764,0.023849124278668844,0.3032608889845512,936
129.029,35.168,129.03,35.169,296,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.3001749996384305,0.30297612008660973,937
129.053,35.149,129.054,35.15,285,0.0,0.09803921568627451,0.0,0.0,0.0,0.11764705882352941,0.08726359380800176,0.3029498683178057,938
129.04,35.155,129.041,35.156,2189,0.0,0.12605042016806722,0.0,0.0,0.0,0.1764705882352941,0.0,0.3025210084033613,939
129.048,35.162,129.049,35.163,1384,0.0,0.047619047619047616,0.0,0.0,0.0,0.23529411764705882,0.01926442300739048,0.30217758827349694,940
129.054,35.158,129.055,35.159,222,0.0,0.09243697478991597,0.0,0.0,0.0,0.044117647058823525,0.16534814322008978,0.3019027650688293,941
129.028,35.153,129.029,35.154,435,0.0,0.1400560224089636,0.0,0.0,0.0,0.14705882352941177,0.012920083498450072,0.3000349294368254,942
129.028,35.169,129.029,35.17,672,0.0,0.0,0.0,0.0,0.0,0.0,0.2992011724493682,0.2992011724493682,943
129.051,35.169,129.052,35.17,1542,0.0,0.12324929971988796,0.0,0.0,0.0,0.058823529411764705,0.1158468680849833,0.29791969721663597,944
129.061,35.163,129.062,35.164,1721,0.0,0.047619047619047616,0.0,0.0,0.25,0.0,0.0,0.2976190476190476,945
129.034,35.146,129.035,35.147,343,0.0,0.025210084033613446,0.0,0.0,0.0,0.11764705882352941,0.15450105819340595,0.2973582010505488,946
129.052,35.17,129.053,35.171,465,0.0,0.08683473389355742,0.0,0.0,0.0,0.029411764705882353,0.18013392534312944,0.29638042394256925,947
129.05,35.175,129.051,35.176,1494,0.0,0.19607843137254902,0.0,0.0,0.0,0.0,0.09944607552463734,0.29552450689718635,948
129.049,35.176,129.05,35.177,1486,0.0,0.1400560224089636,0.0,0.0,0.0,0.058823529411764705,0.09543988545478212,0.2943194372755104,949
129.033,35.172,129.034,35.173,1040,0.0,0.22128851540616246,0.0,0.0,0.0,0.0,0.07295026249945764,0.2942387779056201,950
129.052,35.164,129.053,35.165,1298,0.0,0.08683473389355742,0.0,0.0,0.0,0.14705882352941177,0.0601458812412922,0.2940394386642614,951
129.047,35.155,129.048,35.156,1171,0.0,0.14565826330532214,0.0,0.0,0.0,0.11764705882352941,0.02914732269836908,0.2924526448272206,952
129.022,35.145,129.023,35.146,877,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.2839332976584759,0.29233665900301375,953
129.021,35.143,129.022,35.144,607,0.0,0.0,0.0,0.0,0.0,0.0,0.291227359723086,0.291227359723086,954
129.052,35.143,129.053,35.144,1663,0.0,0.21568627450980393,0.0,0.0,0.0,0.07352941176470588,0.0,0.28921568627450983,955
129.053,35.155,129.054,35.156,452,0.0,0.1484593837535014,0.0,0.0,0.0,0.07352941176470588,0.06705909009829869,0.28904788561650596,956
129.069,35.173,129.07,35.174,1022,0.0,0.047619047619047616,0.0,0.0,0.0,0.07352941176470588,0.1669053025372537,0.2880537619210072,957
129.024,35.168,129.025,35.169,97,0.0,0.0,0.0,0.0,0.0,0.0,0.28680174903219896,0.28680174903219896,958
129.051,35.18,129.052,35.181,254,0.0,0.0896358543417367,0.0,0.0,0.0,0.16176470588235295,0.034628716331853306,0.28602927655594296,959
129.057,35.15,129.058,35.151,1509,0.0,0.0392156862745098,0.0,0.0,0.0,0.08823529411764705,0.15809264856890792,0.2855436289610648,960
129.076,35.173,129.077,35.174,338,0.0,0.1400560224089636,0.0,0.0,0.0,0.014705882352941176,0.13044463406756046,0.28520653882946523,961
129.049,35.167,129.05,35.168,1958,0.0,0.12324929971988796,0.0,0.0,0.0,0.16176470588235295,0.0,0.2850140056022409,962
129.025,35.168,129.026,35.169,1438,0.0,0.0,0.0,0.0,0.0,0.0,0.2845069879332205,0.2845069879332205,963
129.066,35.159,129.067,35.16,1046,0.0,0.10644257703081232,0.0,0.0,0.0,0.11764705882352941,0.05953362355311938,0.2836232594074611,964
129.018,35.155,129.019,35.156,765,0.0,0.0056022408963585435,0.0,0.0,0.0,0.014705882352941176,0.26312617811395705,0.28343430136325676,965
129.043,35.152,129.044,35.153,1206,0.0,0.1568627450980392,0.0,0.0,0.0,0.08823529411764705,0.03831190431424728,0.28340994352993354,966
129.016,35.154,129.017,35.155,67,0.0,0.10364145658263306,0.0,0.0,0.0,0.14705882352941177,0.03187596719841488,0.2825762473104597,967
129.03,35.15,129.031,35.151,321,0.0,0.0700280112044818,0.0,0.0,0.0,0.07352941176470588,0.13858717922759115,0.28214460219677884,968
129.016,35.153,129.017,35.154,650,0.0,0.056022408963585436,0.0,0.0,0.0,0.1323529411764706,0.0936465007303704,0.2820218508704264,969
129.051,35.144,129.052,35.145,683,0.0,0.18487394957983194,0.0,0.0,0.0,0.07352941176470588,0.023125985276889922,0.28152934662142776,970
129.058,35.147,129.059,35.148,80,0.0,0.1400560224089636,0.0,0.0,0.0,0.10294117647058823,0.038393860067782226,0.28139105894733407,971
129.028,35.151,129.029,35.152,1080,0.0,0.1092436974789916,0.0,0.0,0.0,0.10294117647058823,0.06838002400821486,0.2805648979577947,972
129.062,35.174,129.063,35.175,251,0.0,0.025210084033613446,0.0,0.0,0.0,0.014705882352941176,0.24063173423195405,0.28054770061850864,973
129.039,35.163,129.04,35.164,827,0.0,0.15406162464985995,0.0,0.0,0.0,0.10294117647058823,0.02316937361699666,0.2801721747374448,974
129.058,35.18,129.059,35.181,156,0.0,0.06442577030812326,0.0,0.0,0.0,0.1764705882352941,0.03811906724710624,0.2790154257905236,975
129.071,35.176,129.072,35.177,520,0.0,0.08123249299719888,0.0,0.0,0.0,0.1764705882352941,0.020869791591339688,0.27857287282383264,976
129.026,35.146,129.027,35.147,148,0.0,0.0,0.0,0.0,0.0,0.0,0.278500113291777,0.278500113291777,977
129.065,35.17,129.066,35.171,59,0.0,0.036414565826330535,0.0,0.0,0.0,0.1323529411764706,0.10887580810783448,0.2776433151106356,978
129.044,35.166,129.045,35.167,1554,0.0,0.022408963585434174,0.0,0.0,0.0,0.08823529411764705,0.16693422809732486,0.2775784858004061,979
129.053,35.177,129.054,35.178,335,0.0,0.0700280112044818,0.0,0.0,0.0,0.1764705882352941,0.031041946883029855,0.2775405463228057,980
129.054,35.162,129.055,35.163,1315,0.0,0.09803921568627451,0.0,0.0,0.0,0.07352941176470588,0.10545295016608093,0.2770215776170613,981
129.036,35.169,129.037,35.17,207,0.0,0.022408963585434174,0.0,0.0,0.0,0.014705882352941176,0.23950845831585746,0.2766233042542328,982
129.035,35.163,129.036,35.164,401,0.0,0.058823529411764705,0.0,0.0,0.0,0.08823529411764705,0.12900317699068115,0.2760620005200929,983
129.055,35.155,129.056,35.156,299,0.0,0.1792717086834734,0.0,0.0,0.0,0.07352941176470588,0.021086733291873366,0.27388785374005264,984
129.046,35.145,129.047,35.146,804,0.0,0.13165266106442577,0.0,0.0,0.0,0.07352941176470588,0.06853911458860622,0.2737211874177379,985
129.049,35.165,129.05,35.166,1955,0.0,0.09523809523809523,0.0,0.0,0.0,0.1764705882352941,0.0,0.27170868347338933,986
129.015,35.145,129.016,35.146,1549,0.0,0.008403361344537815,0.0,0.0,0.0,0.029411764705882353,0.2338535113219463,0.27166863737236646,987
129.049,35.176,129.05,35.177,1013,0.0,0.1400560224089636,0.0,0.0,0.0,0.058823529411764705,0.0720776747706444,0.2709572265913727,988
129.05,35.151,129.051,35.152,1041,0.0,0.22128851540616246,0.0,0.0,0.0,0.0,0.04955430532857026,0.2708428207347327,989
129.016,35.148,129.017,35.149,1502,0.0,0.0028011204481792717,0.0,0.0,0.0,0.058823529411764705,0.2088329018603956,0.2704575517203396,990
129.065,35.152,129.066,35.153,1103,0.0,0.08123249299719888,0.0,0.0,0.0,0.08823529411764705,0.10060309792748362,0.27007088504232957,991
129.035,35.157,129.036,35.158,1356,0.0,0.11204481792717087,0.0,0.0,0.0,0.0,0.1566560124187071,0.268700830345878,992
129.022,35.16,129.023,35.161,1112,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.26559931350004096,0.2684004339482202,993
129.035,35.17,129.036,35.171,845,0.0,0.14285714285714285,0.0,0.0,0.0,0.014705882352941176,0.11030280240467823,0.26786582761476224,994
129.074,35.174,129.075,35.175,205,0.0,0.0392156862745098,0.0,0.0,0.0,0.044117647058823525,0.18382675517888047,0.2671600885122138,995
129.052,35.176,129.053,35.177,656,0.0,0.0196078431372549,0.0,0.0,0.0,0.14705882352941177,0.09947018015802998,0.2661368468246967,996
129.073,35.176,129.074,35.177,162,0.0,0.1092436974789916,0.0,0.0,0.0,0.11764705882352941,0.038080499833678026,0.26497125613619904,997
129.032,35.176,129.033,35.177,866,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.26199326034450343,0.2647943807926827,998
129.049,35.175,129.05,35.176,185,0.0,0.1092436974789916,0.0,0.0,0.0,0.07352941176470588,0.08189308148812365,0.2646661907318211,999
129.076,35.173,129.077,35.174,83,0.0,0.1400560224089636,0.0,0.0,0.0,0.014705882352941176,0.10949288672268584,0.26425479148459063,1000
129.041,35.171,129.042,35.172,624,0.0,0.0028011204481792717,0.0,0.0,0.0,0.19117647058823528,0.07007699019905607,0.2640545812354706,1001
129.02,35.145,129.021,35.146,577,0.0,0.06442577030812326,0.0,0.0,0.0,0.16176470588235295,0.03703917967111638,0.2632296558615926,1002
129.024,35.156,129.025,35.157,44,0.0,0.19047619047619047,0.0,0.0,0.0,0.058823529411764705,0.013729999180442464,0.26302971906839767,1003
129.031,35.152,129.032,35.153,61,0.0,0.15126050420168066,0.0,0.0,0.0,0.0,0.11137786905398955,0.2626383732556702,1004
129.063,35.174,129.064,35.175,1501,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.25355663865708267,0.2619600000016205,1005
129.061,35.164,129.062,35.165,1722,0.0,0.11484593837535013,0.0,0.0,0.0,0.14705882352941177,0.0,0.2619047619047619,1006
129.028,35.146,129.029,35.147,1205,0.0,0.09803921568627451,0.0,0.0,0.0,0.1323529411764706,0.03141315823727637,0.2618053151000215,1007
129.068,35.176,129.069,35.177,926,0.0,0.08403361344537816,0.0,0.0,0.0,0.16176470588235295,0.015619802438424714,0.2614181217661558,1008
129.015,35.146,129.016,35.147,1246,0.0,0.008403361344537815,0.0,0.0,0.0,0.029411764705882353,0.22241345231380377,0.2602285783642239,1009
129.056,35.155,129.057,35.156,328,0.0,0.15126050420168066,0.0,0.0,0.0,0.08823529411764705,0.020190040929667502,0.25968583924899524,1010
129.035,35.161,129.036,35.162,1261,0.0,0.05042016806722689,0.0,0.0,0.0,0.14705882352941177,0.062030863572595914,0.2595098551692346,1011
129.043,35.169,129.044,35.17,944,0.0,0.058823529411764705,0.0,0.0,0.0,0.16176470588235295,0.03868793659517232,0.25927617188929,1012
129.023,35.156,129.024,35.157,558,0.0,0.19047619047619047,0.0,0.0,0.0,0.058823529411764705,0.009420090729840088,0.25871981061779525,1013
129.056,35.142,129.057,35.143,819,0.0,0.12605042016806722,0.0,0.0,0.0,0.10294117647058823,0.02957638517275791,0.2585679818114134,1014
129.058,35.144,129.059,35.145,1202,0.0,0.09803921568627451,0.0,0.0,0.0,0.058823529411764705,0.10156728326318885,0.2584300283612281,1015
129.073,35.153,129.074,35.154,1333,0.0,0.05042016806722689,0.0,0.0,0.0,0.20588235294117646,0.0017258917509123603,0.2580284127593157,1016
129.064,35.171,129.065,35.172,1242,0.0,0.0196078431372549,0.0,0.0,0.0,0.07352941176470588,0.16291357524743405,0.25605083014939484,1017
129.026,35.163,129.027,35.164,938,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.2531082924759797,0.255909412924159,1018
129.052,35.142,129.053,35.143,1646,0.0,0.12324929971988796,0.0,0.0,0.0,0.1323529411764706,0.0,0.2556022408963585,1019
129.071,35.154,129.072,35.155,1284,0.0,0.21568627450980393,0.0,0.0,0.0,0.0,0.03951231505720029,0.25519858956700425,1020
129.055,35.158,129.056,35.159,537,0.0,0.15126050420168066,0.0,0.0,0.0,0.07352941176470588,0.030405584561464406,0.25519550052785095,1021
129.065,35.174,129.066,35.175,1251,0.0,0.09803921568627451,0.0,0.0,0.0,0.1323529411764706,0.024769921274267342,0.25516207813701247,1022
129.018,35.148,129.019,35.149,2715,0.0,0.0196078431372549,0.0,0.0,0.0,0.23529411764705882,0.0,0.2549019607843137,1023
129.069,35.175,129.07,35.176,1074,0.0,0.08403361344537816,0.0,0.0,0.0,0.11764705882352941,0.052167247588331425,0.253847919857239,1024
129.018,35.145,129.019,35.146,2712,0.0,0.0028011204481792717,0.0,0.0,0.25,0.0,0.0,0.25280112044817926,1025
129.032,35.162,129.033,35.163,634,0.0,0.011204481792717087,0.0,0.0,0.0,0.014705882352941176,0.22600986361598427,0.2519202277616425,1026
129.072,35.179,129.073,35.18,755,0.0,0.0896358543417367,0.0,0.0,0.0,0.11764705882352941,0.04447786953608223,0.25176078270134833,1027
129.044,35.175,129.045,35.176,1824,0.0,0.04481792717086835,0.0,0.0,0.0,0.20588235294117646,0.0,0.2507002801120448,1028
129.075,35.161,129.076,35.162,3171,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1029
129.026,35.16,129.027,35.161,2325,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1029
129.031,35.153,129.032,35.154,1197,0.0,0.19327731092436976,0.0,0.0,0.0,0.014705882352941176,0.04184564356960695,0.24982883684691787,1030
129.025,35.167,129.026,35.168,304,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.24381836676645985,0.2494206076628184,1031
129.044,35.162,129.045,35.163,1475,0.0,0.09523809523809523,0.0,0.0,0.0,0.11764705882352941,0.036176233795660206,0.24906138785728485,1032
129.055,35.16,129.056,35.161,770,0.0,0.11204481792717087,0.0,0.0,0.0,0.10294117647058823,0.03403574235039459,0.2490217367481537,1033
129.068,35.174,129.069,35.175,798,0.0,0.06442577030812326,0.0,0.0,0.0,0.1323529411764706,0.05206600812808238,0.24884471961267624,1034
129.057,35.163,129.058,35.164,1244,0.0,0.1092436974789916,0.0,0.0,0.0,0.1323529411764706,0.007115687777504592,0.24871232643296678,1035
129.036,35.17,129.037,35.171,130,0.0,0.14565826330532214,0.0,0.0,0.0,0.0,0.10287375439306942,0.24853201769839156,1036
129.032,35.174,129.033,35.175,100,0.0,0.13165266106442577,0.0,0.0,0.0,0.0,0.11657964894011927,0.24823231000454504,1037
129.073,35.152,129.074,35.153,1471,0.0,0.0700280112044818,0.0,0.0,0.0,0.1764705882352941,0.0017258917509123603,0.24822449119068826,1038
129.06,35.155,129.061,35.156,21,0.0,0.1400560224089636,0.0,0.0,0.0,0.10294117647058823,0.004714866291598571,0.24771206517115038,1039
129.048,35.188,129.049,35.189,581,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.23924812827521705,0.24765148961975486,1040
129.058,35.147,129.059,35.148,566,0.0,0.1400560224089636,0.0,0.0,0.0,0.10294117647058823,0.004324371230637954,0.24732157011018976,1041
129.063,35.158,129.064,35.159,864,0.0,0.07282913165266107,0.0,0.0,0.0,0.11764705882352941,0.05643858862550559,0.24691477910169607,1042
129.064,35.163,129.065,35.164,1110,0.0,0.0196078431372549,0.0,0.0,0.0,0.014705882352941176,0.2119134740079738,0.2462271994981699,1043
129.07,35.161,129.071,35.162,943,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.22656909111069332,0.24617693424794823,1044
129.068,35.169,129.069,35.17,1075,0.0,0.09243697478991597,0.0,0.0,0.0,0.11764705882352941,0.035940008388412416,0.2460240420018578,1045
129.015,35.144,129.016,35.145,1123,0.0,0.014005602240896359,0.0,0.0,0.0,0.014705882352941176,0.21722131428103109,0.24593279887486863,1046
129.062,35.142,129.063,35.143,1247,0.0,0.13725490196078433,0.0,0.0,0.0,0.07352941176470588,0.03461425355181773,0.24539856727730797,1047
129.053,35.166,129.054,35.167,801,0.0,0.07563025210084033,0.0,0.0,0.0,0.08823529411764705,0.08146883994041335,0.2453343861589007,1048
129.025,35.161,129.026,35.162,178,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.22562901040838068,0.24523685354563557,1049
129.052,35.157,129.053,35.158,1241,0.0,0.04481792717086835,0.0,0.0,0.0,0.07352941176470588,0.1265059369712046,0.24485327590677883,1050
129.055,35.181,129.056,35.182,508,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.24188035424169235,0.24468147468987161,1051
129.059,35.18,129.06,35.181,1699,0.0,0.05322128851540616,0.0,0.0,0.0,0.19117647058823528,0.0,0.24439775910364145,1052
129.064,35.16,129.065,35.161,621,0.0,0.08123249299719888,0.0,0.0,0.0,0.029411764705882353,0.13368429679553004,0.24432855449861127,1053
129.034,35.172,129.035,35.173,102,0.0,0.15966386554621848,0.0,0.0,0.0,0.014705882352941176,0.06977809274498745,0.2441478406441471,1054
129.021,35.16,129.022,35.161,1094,0.0,0.0,0.0,0.0,0.0,0.0,0.24405941310038615,0.24405941310038615,1055
129.03,35.152,129.031,35.153,1100,0.0,0.17366946778711484,0.0,0.0,0.0,0.0,0.06986969035187944,0.2435391581389943,1056
129.053,35.178,129.054,35.179,330,0.0,0.0896358543417367,0.0,0.0,0.0,0.1323529411764706,0.021361526112549354,0.24335032163075662,1057
129.045,35.158,129.046,35.159,905,0.0,0.0896358543417367,0.0,0.0,0.0,0.11764705882352941,0.03590626190166274,0.24318917506692883,1058
129.062,35.173,129.063,35.174,525,0.0,0.0028011204481792717,0.0,0.0,0.0,0.014705882352941176,0.22566275689513038,0.24316975969625082,1059
129.061,35.159,129.062,35.16,1717,0.0,0.1400560224089636,0.0,0.0,0.0,0.10294117647058823,0.0,0.24299719887955182,1060
129.016,35.145,129.017,35.146,493,0.0,0.056022408963585436,0.015384615384615385,0.0,0.0,0.11764705882352941,0.053044656243823186,0.2420987394155534,1061
129.059,35.172,129.06,35.173,348,0.0,0.0784313725490196,0.0,0.0,0.0,0.16176470588235295,0.0017355336042694128,0.24193161203564198,1062
129.038,35.149,129.039,35.15,685,0.0,0.0392156862745098,0.0,0.0,0.0,0.029411764705882353,0.172955565518804,0.24158301649919617,1063
129.051,35.157,129.052,35.158,322,0.0,0.14565826330532214,0.0,0.0,0.0,0.044117647058823525,0.051583915460229765,0.24135982582437543,1064
129.047,35.156,129.048,35.157,1385,0.0,0.09803921568627451,0.0,0.0,0.0,0.058823529411764705,0.08406249849346041,0.24092524359149964,1065
129.023,35.16,129.024,35.161,962,0.0,0.014005602240896359,0.0,0.0,0.0,0.044117647058823525,0.18143075461965297,0.23955400391937284,1066
129.049,35.182,129.05,35.183,283,0.0,0.047619047619047616,0.0,0.0,0.0,0.10294117647058823,0.08867130439813141,0.23923152848776724,1067
129.053,35.157,129.054,35.158,1373,0.0,0.11764705882352941,0.0,0.0,0.0,0.07352941176470588,0.0477368159707659,0.23891328655900118,1068
129.057,35.174,129.058,35.175,1161,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.23330874660727283,0.23891098750363138,1069
129.062,35.165,129.063,35.166,1553,0.0,0.1792717086834734,0.0,0.0,0.0,0.029411764705882353,0.03022721027435894,0.23891068366371468,1070
129.031,35.167,129.032,35.168,91,0.0,0.04481792717086835,0.0,0.0,0.0,0.1323529411764706,0.05956254911319053,0.23673341746052948,1071
129.046,35.176,129.047,35.177,834,0.0,0.10364145658263306,0.0,0.0,0.0,0.08823529411764705,0.042592887204778496,0.2344696379050586,1072
129.022,35.161,129.023,35.162,179,0.0,0.0,0.0,0.0,0.0,0.0,0.2341861552627646,0.2341861552627646,1073
129.065,35.166,129.066,35.167,1199,0.0,0.09803921568627451,0.0,0.0,0.0,0.044117647058823525,0.09153011391849741,0.23368697666359545,1074
129.047,35.175,129.048,35.176,184,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.19948030410405487,0.23309374948220613,1075
129.048,35.176,129.049,35.177,1920,0.0,0.056022408963585436,0.0,0.0,0.0,0.1764705882352941,0.0,0.23249299719887953,1076
129.047,35.154,129.048,35.155,1010,0.0,0.0392156862745098,0.0,0.0,0.0,0.16176470588235295,0.0311239026365648,0.23210429479342756,1077
129.04,35.156,129.041,35.157,1521,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.22604361010273394,0.2316458509990925,1078
129.065,35.155,129.066,35.156,759,0.0,0.12044817927170869,0.0,0.0,0.0,0.10294117647058823,0.006937313490399125,0.230326669232696,1079
129.05,35.176,129.051,35.177,237,0.0,0.1568627450980392,0.0,0.0,0.0,0.029411764705882353,0.043990955941551085,0.23026546574547266,1080
129.055,35.18,129.056,35.181,360,0.0,0.06162464985994398,0.0,0.0,0.0,0.16176470588235295,0.0067685810566507085,0.23015793679894764,1081
129.037,35.155,129.038,35.156,1038,0.0,0.036414565826330535,0.0,0.0,0.0,0.029411764705882353,0.16407059765028031,0.2298969281824932,1082
